latitude,longitude,hour_of_day,is_weekend,street_lit,commercial_density,recent_incidents_count,target_risk_score
26.1725229,91.7715992,17,0,1,0.11,3,1.63
26.1369879,91.6416669,11,0,1,0.64,3,0.0
26.1488628,91.6981967,15,1,1,0.65,2,0.94
26.1458989,91.6717229,18,0,0,0.84,1,1.8
26.1211026,91.6898714,6,1,1,0.52,2,2.06
26.1568405,91.6512559,14,0,1,0.67,0,0.02
26.1100422,91.6836977,23,0,1,0.78,1,5.11
26.189162,91.760822,22,1,0,0.15,4,8.46
26.120301,91.681976,1,0,1,0.28,5,5.17
26.184146,91.7888567,18,0,1,0.73,1,0.52
26.1790889,91.7514596,10,0,0,0.32,0,4.2
26.1448812,91.6882437,3,1,0,0.69,5,10.0
26.1792603,91.7642808,17,0,0,0.3,4,4.11
26.1718258,91.7611364,0,0,1,0.31,5,5.38
26.1510732,91.6998631,5,0,1,0.49,0,1.96
26.1716135,91.6861671,22,0,0,0.73,3,9.57
26.1583196,91.6831173,18,0,0,0.69,4,2.63
26.1527507,91.7025723,20,0,1,0.6,1,1.26
26.1592831,91.700605,10,1,0,0.36,0,3.31
26.1491128,91.6870113,8,0,1,0.34,5,1.62
26.1452536,91.6446447,12,1,1,0.18,0,1.24
26.1836984,91.7543706,2,1,1,0.78,0,5.6
26.1861312,91.7978195,13,1,1,0.31,2,0.85
26.1552685,91.6711223,1,1,1,0.29,3,5.06
26.1856342,91.7972065,5,1,0,0.61,5,3.74
26.1556404,91.7300862,13,1,1,0.81,0,0.0
26.1460636,91.6458733,18,1,1,0.36,5,1.7
26.1590704,91.6938468,2,1,1,0.63,5,4.8
26.1805437,91.7590624,16,0,0,0.1,1,3.69
26.1522366,91.6894073,4,1,1,0.15,4,4.6
26.1644926,91.7466304,1,0,1,0.7,0,5.57
26.1532174,91.6755045,6,0,0,0.45,2,4.78
26.1985111,91.7928581,10,0,1,0.15,1,1.28
26.1265961,91.7096725,14,0,0,0.46,2,3.16
26.1674884,91.7335169,21,0,1,0.53,1,1.12
26.1992043,91.8012969,6,0,1,0.81,3,2.28
26.1862215,91.7859077,15,1,0,0.11,3,4.23
26.1621139,91.6693988,15,0,1,0.25,2,1.38
26.1572354,91.6975145,11,0,1,0.1,1,2.51
26.1550886,91.7305049,11,1,1,0.63,3,0.71
26.1473272,91.6693409,18,0,1,0.8,5,0.0
26.1923497,91.810338,16,0,1,0.53,5,1.25
26.1992043,91.8012969,3,0,1,0.43,5,4.61
26.1764468,91.7460604,11,0,1,0.3,1,1.6
26.1915875,91.7902576,4,0,1,0.76,2,4.59
26.1885999,91.7994644,6,0,1,0.29,3,1.1
26.1621084,91.6705206,14,1,0,0.26,3,4.12
26.1727205,91.7504364,9,0,1,0.8,0,0.37
26.1504435,91.6448209,11,0,0,0.14,4,4.62
26.1506245,91.7032774,13,1,1,0.16,0,2.16
26.1456129,91.6660579,21,0,0,0.74,0,2.35
26.1904984,91.753672,13,0,1,0.62,0,0.62
26.1628395,91.6802405,14,0,1,0.16,3,1.4
26.1672916,91.728673,16,0,0,0.42,1,2.47
26.1644926,91.7466304,12,0,1,0.62,1,1.35
26.1896723,91.7557921,20,0,0,0.13,2,3.36
26.1384201,91.7135346,10,0,1,0.2,0,1.42
26.1835959,91.7763101,20,0,0,0.63,0,3.15
26.173238,91.7407848,2,0,1,0.84,0,5.71
26.1620518,91.67648,15,0,1,0.32,0,1.49
26.1451777,91.6805987,0,0,1,0.82,0,5.54
26.1593953,91.6604942,19,1,1,0.71,3,0.0
26.1301604,91.6804899,15,0,1,0.17,4,1.77
26.1601029,91.6909997,15,1,1,0.75,3,0.79
26.1851396,91.7660324,22,0,0,0.44,5,8.52
26.1167324,91.6893405,0,1,1,0.32,1,5.26
26.1871746,91.7869002,11,1,1,0.79,4,0.44
26.1865274,91.7813462,14,1,1,0.57,3,0.48
26.1611955,91.7344793,22,0,1,0.77,2,4.6
26.1694763,91.7254357,17,0,1,0.27,0,1.5
26.1522701,91.683866,23,1,0,0.3,0,9.64
26.1670638,91.7348884,7,0,1,0.75,5,2.27
26.1404625,91.6476697,9,0,1,0.15,1,0.99
26.1846883,91.7921439,11,0,1,0.5,0,1.15
26.1862756,91.7832899,7,0,1,0.38,2,2.54
26.1915598,91.7575274,23,0,1,0.66,2,6.18
26.1518393,91.7014096,2,1,1,0.89,0,6.55
26.1888535,91.7933471,20,0,1,0.35,0,1.17
26.1786349,91.7643026,7,0,1,0.43,2,2.52
26.1636318,91.7495226,10,0,0,0.71,0,2.43
26.1623751,91.6497755,9,0,1,0.19,1,2.15
26.1857199,91.7718837,12,1,1,0.37,3,1.33
26.1757441,91.739984,15,0,1,0.16,0,2.39
26.1367507,91.6508065,6,0,0,0.5,0,3.81
26.1777472,91.7529637,0,0,1,0.78,4,5.06
26.1680565,91.681316,10,0,1,0.8,4,0.21
26.181598,91.7666313,20,0,1,0.32,1,1.78
26.1534193,91.6690405,8,1,0,0.37,0,3.04
26.1841664,91.759752,13,0,1,0.48,3,1.04
26.1794774,91.7672149,8,0,1,0.82,3,0.37
26.1662426,91.7596954,9,0,1,0.26,2,1.82
26.1521374,91.6738131,7,1,1,0.43,0,2.75
26.1843403,91.7468585,22,0,1,0.47,5,4.96
26.1856134,91.7688733,9,1,1,0.74,3,0.09
26.1178226,91.683669,12,1,1,0.21,5,1.29
26.1918017,91.7841412,15,0,1,0.38,2,1.46
26.1850651,91.7584879,13,0,1,0.35,3,1.2
26.1641165,91.6962078,14,0,1,0.28,5,0.56
26.172564,91.764236,20,1,1,0.75,0,0.85
26.1834013,91.7996674,12,0,1,0.48,0,0.35
26.1800286,91.7636466,18,0,1,0.2,1,1.34
26.1947985,91.7953905,12,0,1,0.59,0,1.11
26.1756937,91.7389677,19,0,1,0.22,3,1.57
26.1693515,91.7601998,20,1,1,0.55,5,1.06
26.1677231,91.6847419,22,1,0,0.74,1,8.28
26.1716135,91.6861671,10,0,0,0.47,4,2.84
26.1847138,91.7507757,9,0,1,0.41,0,1.3
26.1679671,91.6809395,20,0,1,0.19,5,1.34
26.1496356,91.6794316,22,1,1,0.16,4,4.72
26.194047,91.7627615,19,0,0,0.45,0,3.61
26.1717391,91.7375942,16,0,1,0.43,0,0.88
26.1873286,91.7586607,4,0,1,0.76,2,5.28
26.1837456,91.7870096,20,0,0,0.1,4,3.53
26.1287639,91.702151,3,0,1,0.34,5,5.09
26.1255248,91.6752566,3,0,0,0.25,0,8.79
26.1184859,91.6818972,15,1,0,0.16,3,3.24
26.1420208,91.7262251,2,1,0,0.18,4,9.23
26.1734603,91.7672976,20,0,1,0.82,5,1.16
26.1653539,91.735003,5,0,0,0.39,3,4.58
26.1929978,91.7838247,15,1,1,0.47,0,1.48
26.1865704,91.7907805,1,0,1,0.56,5,4.6
26.1850343,91.7678371,11,0,1,0.51,0,1.12
26.1856366,91.7996071,7,0,0,0.27,0,3.34
26.1871674,91.8003259,16,0,0,0.24,2,4.16
26.1887453,91.7644722,7,0,1,0.55,1,2.22
26.1870866,91.7553217,17,0,0,0.31,3,2.77
26.1495287,91.6931036,23,0,1,0.14,1,5.17
26.180043,91.7780229,10,0,0,0.15,3,3.92
26.1845926,91.7748442,19,0,1,0.75,3,0.91
26.1454422,91.7018449,20,1,0,0.79,5,2.76
26.1279002,91.6898084,6,0,1,0.68,3,2.44
26.1446511,91.6675253,5,0,0,0.78,1,4.09
26.1221535,91.6864068,5,0,1,0.32,1,1.8
26.1658895,91.6777083,7,0,1,0.63,1,2.31
26.1499184,91.6793354,18,0,1,0.82,3,0.36
26.1828745,91.7764814,6,0,1,0.37,2,2.06
26.1825186,91.7492227,8,0,1,0.58,5,0.81
26.188218,91.7983385,16,0,0,0.75,3,2.56
26.1552943,91.6677416,6,0,1,0.16,5,1.61
26.1902727,91.7835472,21,0,1,0.45,2,0.78
26.171351,91.7630381,6,0,0,0.36,4,4.09
26.1899606,91.7939531,6,1,1,0.51,5,1.66
26.1596399,91.682327,0,0,1,0.28,5,4.08
26.182407,91.7492266,19,0,1,0.8,5,0.95
26.1690055,91.7308038,17,1,1,0.19,2,2.01
26.1628102,91.7454785,9,0,0,0.88,5,2.09
26.1300291,91.7049679,16,0,1,0.18,2,1.67
26.1483363,91.7109914,14,0,1,0.23,2,1.03
26.1686026,91.7340594,2,1,1,0.52,4,6.53
26.1859689,91.7931886,10,1,0,0.54,4,3.15
26.1417717,91.6419242,7,0,0,0.86,4,4.47
26.1804546,91.7691126,11,0,0,0.49,3,2.5
26.1596239,91.7048506,5,0,1,0.66,4,2.55
26.1919952,91.7615743,13,0,1,0.29,5,0.97
26.19152,91.7801786,21,0,0,0.7,0,2.86
26.1598766,91.6909304,23,0,1,0.76,2,5.35
26.1484781,91.6647061,7,1,0,0.54,5,4.3
26.1231695,91.6845557,14,0,1,0.74,2,0.63
26.1374694,91.7139905,1,0,1,0.15,3,6.03
26.1686496,91.6781702,11,1,1,0.65,5,0.41
26.1848307,91.7680883,9,0,1,0.76,1,0.01
26.171878,91.7338979,1,0,1,0.87,0,5.56
26.1604723,91.6796289,8,0,1,0.27,0,0.96
26.1957154,91.7823642,23,0,1,0.28,4,5.05
26.1398495,91.6541555,7,0,1,0.72,4,2.55
26.1667079,91.7059679,19,0,1,0.33,1,0.84
26.1408425,91.6645762,18,0,1,0.87,0,0.0
26.1428302,91.661728,11,0,0,0.73,4,2.05
26.159239,91.6983822,5,1,1,0.51,4,1.58
26.1707077,91.6864633,6,0,1,0.22,0,2.3
26.1724976,91.764493,7,0,1,0.14,3,2.22
26.150928,91.6962237,18,0,1,0.76,5,0.04
26.1681677,91.6805273,13,0,1,0.28,5,0.91
26.1880838,91.7607989,3,0,1,0.33,3,4.44
26.1917956,91.7759917,10,1,1,0.6,3,1.04
26.1824513,91.7538065,21,0,1,0.73,1,0.49
26.1696513,91.7517802,9,1,1,0.9,3,0.62
26.1761218,91.7598342,13,0,0,0.69,4,2.13
26.145451,91.6443014,8,0,1,0.88,5,0.0
26.1789107,91.7566906,0,0,1,0.84,3,4.47
26.122581,91.7183214,5,0,1,0.75,4,2.47
26.1538179,91.7015623,6,1,1,0.73,1,1.8
26.1999331,91.7990059,16,0,1,0.51,0,1.7
26.1392542,91.7063909,12,0,1,0.69,5,0.0
26.1976236,91.7707141,7,0,1,0.47,2,2.82
26.1287639,91.702151,22,0,1,0.71,3,5.96
26.1871746,91.7869002,3,0,0,0.14,2,8.61
26.1441824,91.666354,6,1,1,0.41,4,2.11
26.1848585,91.7825419,11,0,1,0.2,1,1.78
26.1259143,91.6886691,22,0,1,0.86,4,4.98
26.167378,91.7276343,5,0,1,0.39,3,1.39
26.1337952,91.7068506,21,0,0,0.75,4,2.6
26.2010417,91.7969955,1,0,0,0.45,2,8.27
26.1273757,91.7103903,1,1,1,0.52,0,6.11
26.1992043,91.8012969,13,0,1,0.35,1,0.89
26.1831458,91.7578637,0,0,1,0.42,4,5.12
26.1736385,91.7589048,15,0,0,0.59,2,2.5
26.1499382,91.702331,12,0,1,0.32,0,1.82
26.179353,91.7718542,7,1,1,0.27,3,2.13
26.1749857,91.7321545,14,0,1,0.76,1,0.94
26.1976717,91.7734446,1,1,1,0.51,0,6.56
26.1689517,91.7617621,9,0,1,0.87,1,0.0
26.1948775,91.7849357,18,1,1,0.24,4,1.72
26.1858614,91.7504228,12,1,1,0.58,0,1.1
26.1794497,91.7410567,8,1,1,0.63,1,0.9
26.2042733,91.7976013,20,1,1,0.41,3,1.29
26.1524095,91.7135213,20,0,1,0.27,5,1.71
26.1905897,91.7951775,10,1,1,0.31,1,1.71
26.1727451,91.7601476,16,0,1,0.58,5,1.19
26.1903076,91.7497164,22,0,0,0.2,0,8.6
26.1406007,91.6451652,4,1,1,0.14,0,5.61
26.1831362,91.7582285,9,1,0,0.54,1,3.14
26.1415157,91.6584269,12,1,1,0.79,3,0.11
26.1606814,91.6745404,12,0,0,0.48,4,2.95
26.1705661,91.7658055,16,0,1,0.58,2,0.97
26.1585304,91.7336206,5,0,0,0.15,4,3.91
26.1687022,91.6759568,13,0,1,0.6,3,0.79
26.1462376,91.6453447,3,0,0,0.79,4,8.62
26.1858907,91.7505135,1,1,0,0.28,4,8.71
26.1761345,91.7646739,15,1,0,0.25,0,2.93
26.1545037,91.7321998,3,0,1,0.3,3,5.43
26.1891639,91.7960581,11,1,1,0.76,1,0.38
26.1576018,91.6917951,15,0,1,0.84,5,0.49
26.1433376,91.6855094,9,0,0,0.56,0,2.84
26.1535334,91.7152386,15,0,1,0.38,1,0.97
26.1583196,91.6831173,8,0,0,0.34,4,3.08
26.1509399,91.69651,18,0,1,0.35,1,1.01
26.1507643,91.6938453,7,1,1,0.61,2,2.67
26.1657421,91.7403171,18,1,1,0.32,2,1.98
26.1895655,91.7775121,7,0,1,0.66,4,1.25
26.1412909,91.6607713,4,0,1,0.8,1,4.87
26.1826074,91.7847088,8,0,1,0.21,3,0.78
26.1672874,91.7390639,17,0,0,0.45,1,3.43
26.1850649,91.802351,1,0,1,0.74,2,4.8
26.1705011,91.7294186,9,1,1,0.63,2,0.0
26.1990333,91.8034046,19,0,0,0.79,0,1.78
26.1590704,91.6938468,23,0,0,0.64,1,8.16
26.1757922,91.7382724,17,0,1,0.53,2,0.7
26.1869309,91.7773957,15,0,1,0.18,4,1.5
26.1123851,91.7050363,1,1,1,0.14,2,6.81
26.1443386,91.6846482,6,0,0,0.54,0,4.24
26.1807146,91.7628202,20,0,1,0.67,1,0.37
26.1370818,91.6411251,4,0,1,0.75,2,4.63
26.1652866,91.7340319,10,0,1,0.31,5,2.1
26.1581205,91.7162115,20,1,1,0.74,3,0.96
26.1850221,91.7445979,11,1,1,0.69,5,0.11
26.1681885,91.6755062,4,0,1,0.11,0,4.57
26.149472,91.641882,18,0,1,0.63,1,0.4
26.1509319,91.695917,19,1,0,0.77,0,2.3
26.1191355,91.6828073,22,1,0,0.65,5,8.03
26.1658855,91.6694763,14,0,0,0.63,4,1.9
26.1412782,91.6800542,17,0,0,0.19,3,3.27
26.1868924,91.8054403,10,0,1,0.15,0,1.07
26.177407,91.7549505,19,0,1,0.39,1,1.25
26.1909411,91.7657065,15,0,1,0.28,5,1.39
26.183242,91.7406012,18,0,0,0.63,4,3.24
26.1550154,91.6842733,16,1,0,0.15,3,3.75
26.1896014,91.8006218,10,0,0,0.27,5,3.1
26.1454422,91.7018449,17,0,0,0.83,3,1.64
26.1616917,91.6839647,15,0,1,0.7,5,0.0
26.1582761,91.7065453,21,0,0,0.62,3,3.59
26.1599033,91.6784895,22,0,1,0.68,3,5.27
26.1842119,91.7631681,15,0,1,0.7,2,0.0
26.199769,91.8008133,7,0,1,0.23,1,2.13
26.1529856,91.650607,10,1,0,0.23,3,3.47
26.1823996,91.7727235,21,1,1,0.33,0,0.82
26.1835865,91.755149,4,0,0,0.15,4,8.58
26.2021599,91.8052875,4,1,1,0.72,5,5.68
26.1614552,91.6902108,1,1,0,0.85,1,9.47
26.1903532,91.8076256,7,0,1,0.77,5,2.63
26.1550425,91.664808,0,0,1,0.82,4,5.39
26.1474214,91.7282268,9,1,1,0.34,5,0.56
26.1749491,91.7617625,12,1,1,0.63,4,0.83
26.1451196,91.6888928,19,1,0,0.27,3,3.47
26.1797415,91.7836147,19,0,0,0.66,2,3.19
26.1287524,91.7060887,7,0,0,0.48,2,4.35
26.1805437,91.7590624,13,0,1,0.51,4,0.98
26.162703,91.7479877,19,1,1,0.7,1,0.31
26.1781641,91.7471834,4,0,0,0.24,0,8.75
26.1975099,91.7849724,21,0,1,0.49,5,1.36
26.1636815,91.6909098,4,0,1,0.54,0,4.46
26.120548,91.6824641,9,0,1,0.72,5,1.14
26.116323,91.6908968,6,0,1,0.89,2,1.47
26.1383947,91.6505477,22,0,0,0.11,0,10.0
26.1371453,91.7019884,17,0,1,0.16,4,0.73
26.1538471,91.7009994,23,0,0,0.13,2,8.47
26.1932266,91.8013359,20,0,0,0.87,1,2.51
26.1210692,91.7099922,21,0,0,0.35,1,4.12
26.1681758,91.7234645,3,1,1,0.4,3,5.64
26.1677829,91.7038922,8,0,0,0.61,0,2.99
26.1853225,91.7815035,18,0,1,0.26,1,2.18
26.1860254,91.749044,13,0,1,0.64,2,0.12
26.1745151,91.7400165,12,0,1,0.41,5,1.15
26.1597859,91.6982916,18,1,1,0.78,3,0.0
26.1251128,91.6979965,5,0,1,0.45,1,1.36
26.1872284,91.7527602,13,0,1,0.4,4,2.09
26.1521249,91.7028624,8,1,1,0.75,1,0.62
26.200251,91.799923,7,0,0,0.27,3,4.62
26.1765353,91.742152,2,0,0,0.35,2,8.12
26.1441178,91.6684059,5,0,0,0.36,1,4.43
26.1780802,91.7529065,0,0,1,0.32,2,5.16
26.1866627,91.7886362,0,0,1,0.45,1,4.92
26.1715362,91.7339891,14,1,1,0.22,4,2.32
26.1196851,91.7114445,6,0,1,0.51,3,1.67
26.1485552,91.6743221,9,0,1,0.12,3,1.39
26.1755489,91.74841,20,0,1,0.87,2,1.18
26.1396848,91.6572039,0,1,1,0.82,5,5.9
26.1613509,91.6687482,3,0,1,0.84,1,5.53
26.1478007,91.6653951,18,1,1,0.59,1,1.08
26.159593,91.7083915,3,1,0,0.3,4,9.16
26.161438,91.6851486,21,0,1,0.24,0,1.23
26.1974311,91.770521,20,0,0,0.16,2,3.55
26.1546195,91.6919781,2,0,1,0.75,3,5.87
26.1581096,91.6802458,23,0,1,0.66,5,4.87
26.1631633,91.675324,15,0,1,0.23,5,0.93
26.1476918,91.7116334,12,0,1,0.55,5,1.55
26.1161428,91.6892129,15,0,1,0.72,0,0.21
26.1890875,91.7805339,14,0,0,0.51,5,3.23
26.1592865,91.707043,14,0,1,0.29,5,1.63
26.1708417,91.7426768,21,1,1,0.32,1,1.59
26.1594558,91.6893789,10,1,1,0.26,3,1.43
26.1974311,91.770521,13,1,1,0.88,2,0.04
26.1697088,91.7547752,11,0,1,0.33,4,1.69
26.1757441,91.739984,7,0,1,0.12,2,2.36
26.185529,91.7922971,18,0,0,0.14,4,3.91
26.184261,91.7557504,22,0,0,0.51,5,8.74
26.1343172,91.7059641,6,0,1,0.35,1,2.41
26.1426122,91.6403891,17,1,0,0.88,2,2.01
26.1738242,91.7361316,22,0,0,0.8,3,8.16
26.1862544,91.7547101,7,0,0,0.43,2,3.95
26.1489578,91.6449768,21,0,1,0.43,4,1.03
26.1565443,91.6714303,7,0,0,0.57,3,3.39
26.1527656,91.6441871,19,0,0,0.29,5,3.95
26.1420103,91.6668279,18,1,1,0.84,3,0.14
26.1693143,91.734885,9,1,1,0.71,0,0.41
26.1512827,91.6649577,15,1,0,0.61,1,2.99
26.181902,91.742444,12,1,1,0.45,4,1.24
26.1814201,91.7828221,9,0,0,0.88,2,2.44
26.185062,91.7732631,19,1,1,0.58,3,0.93
26.1371453,91.7019884,1,0,1,0.5,5,4.4
26.1778725,91.751367,12,1,1,0.62,5,1.04
26.1988287,91.7972087,6,1,0,0.68,1,4.37
26.1743219,91.7581325,22,0,1,0.3,0,4.29
26.1416295,91.664273,21,0,1,0.75,5,0.0
26.1650211,91.7358871,9,1,1,0.45,1,2.2
26.1698388,91.6793074,14,0,1,0.3,3,1.49
26.189162,91.760822,17,1,1,0.78,0,0.12
26.1883585,91.7699052,12,0,1,0.86,4,0.0
26.1601374,91.6843468,2,1,1,0.72,1,4.96
26.1936707,91.7612148,23,1,0,0.8,5,9.53
26.1881475,91.7543268,21,0,0,0.17,3,3.17
26.1819421,91.7494521,3,0,1,0.22,3,4.36
26.1642377,91.6963368,12,1,1,0.77,2,0.46
26.1823744,91.7805695,2,0,1,0.38,5,5.08
26.1296981,91.6770139,4,0,1,0.61,2,4.74
26.1654395,91.6774805,18,0,1,0.85,2,0.0
26.160891,91.6494683,21,1,1,0.57,4,0.0
26.1504278,91.6916468,18,0,0,0.28,3,3.11
26.1588189,91.6909822,5,0,1,0.81,2,1.2
26.1537381,91.660732,11,1,1,0.3,3,1.39
26.1626679,91.6911364,17,0,1,0.68,1,0.98
26.1826774,91.747167,16,1,0,0.49,2,3.34
26.1711167,91.7346729,11,0,1,0.16,1,1.96
26.1917377,91.8046763,3,1,0,0.44,3,10.0
26.1617175,91.7352823,16,0,1,0.65,2,0.88
26.118023,91.687952,16,0,1,0.69,4,0.64
26.1988937,91.7844548,0,0,1,0.26,4,5.79
26.1867017,91.7955114,16,0,0,0.65,4,3.3
26.1633325,91.7429728,19,0,0,0.51,4,3.59
26.1155737,91.7101398,8,0,1,0.44,4,1.5
26.1446209,91.6636815,18,0,0,0.22,0,3.32
26.1482625,91.7265552,0,0,0,0.46,2,8.79
26.1674663,91.7198582,17,0,1,0.33,5,1.81
26.1664588,91.7249064,6,1,1,0.18,4,2.48
26.1690194,91.7340816,4,0,1,0.67,5,5.38
26.1779537,91.7339972,21,0,0,0.54,2,3.69
26.1808197,91.7399682,15,0,1,0.26,3,1.6
26.1872302,91.7535322,21,0,1,0.8,3,0.0
26.1628717,91.7414712,21,0,1,0.11,3,1.43
26.1675869,91.6853788,13,1,1,0.28,3,1.54
26.1730876,91.7569735,10,0,1,0.33,3,0.87
26.1515327,91.6865335,9,0,1,0.9,5,0.0
26.1522701,91.683866,7,1,1,0.13,4,2.55
26.197277,91.7872767,3,0,1,0.71,5,5.47
26.1859248,91.7491584,22,0,0,0.48,1,8.65
26.1302797,91.6954995,9,1,1,0.82,3,0.0
26.1856211,91.7988816,8,0,1,0.16,1,1.7
26.1868182,91.7438667,2,0,1,0.15,4,4.22
26.1666211,91.6856116,9,0,1,0.82,4,0.01
26.1552743,91.6494995,3,0,0,0.17,5,8.89
26.1713181,91.752961,15,0,1,0.37,2,1.32
26.1616262,91.6810423,5,0,1,0.41,2,2.75
26.185521,91.7626974,22,0,0,0.33,1,9.53
26.1601559,91.7385974,20,0,1,0.48,3,0.76
26.1636815,91.6909098,22,0,1,0.53,4,5.58
26.1607437,91.6881236,11,0,1,0.78,1,0.04
26.1203904,91.7192131,5,0,1,0.53,5,0.95
26.1686772,91.7465456,22,0,0,0.15,2,8.29
26.1705966,91.7315438,4,0,1,0.36,0,5.54
26.1896759,91.8046062,13,1,1,0.17,3,2.36
26.1686987,91.6861429,3,0,0,0.78,3,8.67
26.1402479,91.638369,12,1,1,0.57,5,1.37
26.1888746,91.7923224,13,0,1,0.59,3,0.0
26.1694754,91.7546502,11,1,1,0.18,1,0.94
26.1255305,91.7058115,23,0,0,0.74,2,8.54
26.166407,91.6874368,4,0,0,0.39,0,9.03
26.1606091,91.6687687,10,1,1,0.65,2,0.72
26.1709193,91.7644081,19,0,1,0.18,1,1.46
26.1577741,91.67516,17,0,1,0.38,1,1.59
26.1949224,91.7877441,15,0,0,0.49,1,3.46
26.1560738,91.7300888,7,0,1,0.76,3,2.15
26.1730964,91.7276096,20,1,1,0.28,1,1.68
26.1420416,91.6424949,23,1,1,0.31,0,5.6
26.1519686,91.6550075,15,0,1,0.71,4,0.59
26.1747072,91.731186,21,0,1,0.61,0,1.3
26.1881048,91.7576422,13,1,1,0.25,3,1.78
26.1546234,91.7052879,8,0,1,0.53,5,1.39
26.1343758,91.7078909,14,0,1,0.3,3,1.39
26.1736186,91.7357827,1,1,1,0.15,4,5.73
26.1552943,91.6677416,20,0,1,0.67,4,0.65
26.1134516,91.7041579,6,0,1,0.29,5,1.18
26.1703777,91.6851257,1,0,1,0.59,2,5.42
26.1865947,91.757868,11,0,1,0.64,4,0.45
26.1910813,91.7794147,23,0,1,0.61,1,4.53
26.1476132,91.6714433,13,0,1,0.65,2,0.78
26.2003473,91.7955591,15,0,1,0.78,4,0.0
26.1670638,91.7348884,18,0,1,0.83,1,0.0
26.185062,91.7732631,18,1,1,0.58,0,0.75
26.192975,91.7689632,23,0,1,0.8,5,5.15
26.1861805,91.7599804,21,0,0,0.19,1,3.26
26.1586442,91.6600865,1,0,1,0.3,0,6.09
26.1868346,91.7785797,20,0,1,0.41,3,1.07
26.1654494,91.7313188,15,0,1,0.65,5,0.88
26.1514031,91.7286302,0,0,1,0.41,4,5.23
26.1578696,91.6502559,11,1,1,0.71,0,0.69
26.1566003,91.6661508,9,1,1,0.44,3,1.2
26.1680565,91.681316,8,0,1,0.59,1,1.73
26.1731188,91.7688058,8,1,1,0.52,0,1.27
26.185529,91.7922971,16,1,0,0.74,3,2.72
26.1680274,91.6869648,1,0,1,0.67,5,4.74
26.1828337,91.7834669,0,0,1,0.2,5,4.85
26.1737262,91.7389055,4,0,1,0.2,5,5.26
26.17979,91.7392653,10,0,1,0.38,0,2.1
26.1876803,91.7526472,3,0,1,0.71,5,5.11
26.1812842,91.7525732,6,0,1,0.81,1,1.98
26.1826074,91.7847088,17,0,1,0.24,0,1.71
26.1896864,91.7533814,3,0,1,0.6,0,5.48
26.1714918,91.7615016,4,0,0,0.13,4,8.08
26.1765139,91.7595973,9,0,1,0.41,0,1.45
26.1616808,91.7353889,21,1,0,0.81,0,2.95
26.1668227,91.7325407,16,0,1,0.14,4,2.66
26.1961603,91.7915817,13,1,0,0.4,3,3.04
26.1204808,91.710131,1,1,1,0.45,4,6.71
26.1868924,91.8054403,6,1,0,0.77,0,3.59
26.139956,91.6757056,9,0,0,0.82,1,2.56
26.1879795,91.7590626,11,0,0,0.54,3,2.9
26.1761218,91.7598342,17,1,0,0.38,0,2.61
26.1615092,91.6946628,16,0,1,0.32,5,0.84
26.1560273,91.7166223,16,0,1,0.87,1,0.0
26.2021753,91.7987103,4,0,1,0.85,5,4.94
26.1426122,91.6403891,12,0,1,0.57,1,0.97
26.1499834,91.6995616,7,0,1,0.87,4,1.87
26.161967,91.6873776,16,0,1,0.7,2,0.25
26.1460734,91.6836671,6,0,1,0.57,0,2.46
26.1400628,91.6410446,8,0,1,0.5,1,1.41
26.1752582,91.7391015,12,1,1,0.78,3,0.0
26.1742749,91.7555167,14,0,0,0.6,2,2.59
26.1650211,91.7358871,17,0,1,0.63,2,0.63
26.1850457,91.7742256,18,1,1,0.11,0,1.77
26.186955,91.7796864,11,0,1,0.51,2,0.55
26.1855362,91.7945987,21,0,1,0.3,0,1.58
26.1211517,91.6790681,20,0,1,0.16,0,2.33
26.1906978,91.8064197,19,0,1,0.84,3,0.6
26.1514811,91.6913307,23,1,1,0.66,2,6.45
26.1647492,91.7225414,9,0,1,0.24,3,1.43
26.168172,91.7256944,15,1,1,0.33,3,1.37
26.1626501,91.6848185,8,0,0,0.12,5,4.52
26.1753684,91.7589819,12,1,1,0.82,2,0.28
26.1888667,91.803312,18,0,0,0.46,4,2.55
26.1754599,91.7642981,22,0,0,0.74,5,8.62
26.2021753,91.7987103,14,0,1,0.58,1,1.57
26.1865348,91.7960111,19,0,1,0.83,0,0.48
26.1620518,91.67648,20,0,1,0.69,2,0.0
26.1826741,91.797495,10,0,1,0.34,2,1.55
26.173149,91.7587888,17,0,1,0.62,5,1.0
26.1856134,91.7688733,9,0,1,0.58,4,1.39
26.1722009,91.7278356,17,0,0,0.7,3,2.34
26.1761344,91.7513854,11,0,0,0.89,3,2.8
26.1478213,91.697932,20,0,0,0.52,2,3.64
26.1887759,91.7558966,9,0,1,0.48,4,0.07
26.1822251,91.7764451,0,0,1,0.19,4,5.73
26.1465302,91.6670116,21,0,1,0.41,0,0.77
26.1555122,91.7058509,5,1,1,0.2,3,1.4
26.1892849,91.7621681,13,0,1,0.82,1,0.49
26.1388763,91.6419066,10,0,1,0.86,4,1.09
26.1900123,91.7976156,7,1,1,0.44,5,2.55
26.1742214,91.7582524,18,0,0,0.16,2,3.64
26.190975,91.8083508,2,0,1,0.88,3,5.08
26.1503047,91.7281041,18,0,1,0.33,2,1.84
26.1416163,91.7212971,19,0,1,0.75,5,0.28
26.1963667,91.8063282,22,0,0,0.15,3,8.53
26.1863445,91.7531353,23,0,0,0.75,1,8.7
